shipment_id,product_id,supplier_id,origin_location_id,destination_location_id,shipment_date,quantity,shipping_cost,planned_delivery_date,actual_delivery_date,is_on_time
3896,46,2,1,3,2024-03-09,60,203.88,2024-03-16,2024-03-16,True
3897,48,2,9,6,2024-03-09,90,159.95,2024-03-17,2024-03-17,True
3898,2,2,6,3,2024-03-10,47,297.54,2024-03-17,2024-03-17,True
3899,18,4,2,9,2024-03-10,125,144.41,2024-03-18,2024-03-18,True
3900,25,3,4,2,2024-03-10,185,440.67,2024-03-20,2024-03-20,True
3901,27,3,7,9,2024-03-10,158,469.6,2024-03-18,2024-03-18,True
3902,34,1,4,5,2024-03-10,82,242.13,2024-03-18,2024-03-18,True
3903,40,1,8,6,2024-03-10,103,482.75,2024-03-18,2024-03-18,True
3904,11,5,1,2,2024-03-11,192,88.81,2024-03-15,2024-03-15,True
3905,19,2,6,1,2024-03-11,78,339.5,2024-03-17,2024-03-17,True
3906,22,1,9,5,2024-03-11,73,83.07,2024-03-17,2024-03-17,True
3907,39,4,10,1,2024-03-11,95,399.87,2024-03-14,2024-03-19,False
3908,47,4,9,1,2024-03-11,138,207.22,2024-03-20,2024-03-20,True
3909,17,2,3,9,2024-03-12,112,233.41,2024-03-21,2024-03-21,True
3910,22,2,4,5,2024-03-12,144,214.25,2024-03-16,2024-03-16,True
3911,30,1,3,8,2024-03-12,144,297.89,2024-03-21,2024-03-21,True
3912,41,5,10,5,2024-03-12,171,369.68,2024-03-19,2024-03-19,True
3913,44,1,9,7,2024-03-12,184,131.92,2024-03-21,2024-03-24,False
3914,45,4,4,6,2024-03-12,63,472.3,2024-03-22,2024-03-22,True
3915,19,1,6,9,2024-03-13,183,314.45,2024-03-21,2024-03-21,True
3916,22,3,5,4,2024-03-13,82,447.26,2024-03-16,2024-03-16,True
3917,35,1,10,5,2024-03-13,164,183.1,2024-03-17,2024-03-17,True
3918,44,3,1,2,2024-03-13,114,471.48,2024-03-22,2024-03-22,True
3919,49,1,9,4,2024-03-13,112,69.84,2024-03-19,2024-03-19,True
3920,3,4,7,3,2024-03-14,109,411.31,2024-03-24,2024-03-24,True
3921,21,4,7,2,2024-03-14,185,99.6,2024-03-24,2024-03-27,False
3922,31,4,1,4,2024-03-14,198,322.65,2024-03-20,2024-03-20,True
3923,41,4,6,2,2024-03-14,41,385.91,2024-03-22,2024-03-22,True
3924,43,2,10,4,2024-03-14,38,392.96,2024-03-20,2024-03-20,True
3925,5,1,6,3,2024-03-15,178,327.51,2024-03-25,2024-03-25,True
3926,15,1,6,8,2024-03-15,136,428.23,2024-03-20,2024-03-20,True
3927,31,4,1,5,2024-03-15,85,453.64,2024-03-20,2024-03-20,True
3928,42,2,5,6,2024-03-15,63,240.12,2024-03-23,2024-03-23,True
3929,8,2,6,10,2024-03-16,101,388.69,2024-03-23,2024-03-23,True
3930,15,1,2,7,2024-03-16,130,345.26,2024-03-19,2024-03-19,True
3931,28,3,10,8,2024-03-16,123,165.11,2024-03-23,2024-03-23,True
3932,31,4,7,3,2024-03-16,137,122.11,2024-03-20,2024-03-20,True
3933,2,3,8,4,2024-03-17,62,368.24,2024-03-24,2024-03-24,True
3934,14,5,6,4,2024-03-17,25,322.84,2024-03-27,2024-03-27,True
3935,21,2,10,5,2024-03-17,123,136.83,2024-03-26,2024-03-26,True
3936,38,3,5,3,2024-03-17,116,453.83,2024-03-23,2024-03-23,True
3937,39,4,2,9,2024-03-17,185,165.14,2024-03-23,2024-03-23,True
3938,42,2,9,8,2024-03-17,158,463.91,2024-03-20,2024-03-20,True
3939,44,2,5,7,2024-03-17,156,489.53,2024-03-23,2024-03-23,True
3940,1,2,5,9,2024-03-18,163,327.71,2024-03-25,2024-03-25,True
3941,28,5,2,5,2024-03-18,40,186.24,2024-03-28,2024-03-28,True
3942,5,4,6,3,2024-03-19,137,420.0,2024-03-29,2024-03-29,True
3943,15,1,5,10,2024-03-19,139,176.05,2024-03-22,2024-03-24,False
3944,25,1,4,3,2024-03-19,106,105.43,2024-03-28,2024-03-28,True
3945,43,5,10,7,2024-03-19,81,381.77,2024-03-23,2024-03-25,False
3946,46,3,5,10,2024-03-19,26,332.44,2024-03-25,2024-03-25,True
3947,8,1,1,4,2024-03-20,190,475.03,2024-03-25,2024-03-25,True
3948,33,5,4,2,2024-03-20,185,336.2,2024-03-27,2024-03-27,True
3949,19,3,2,7,2024-03-21,13,384.75,2024-03-25,2024-03-25,True
3950,26,3,4,6,2024-03-21,19,58.3,2024-03-27,2024-03-27,True
3951,40,4,1,4,2024-03-21,27,346.01,2024-03-27,2024-03-27,True
3952,2,1,7,3,2024-03-22,13,407.34,2024-03-27,2024-03-27,True
3953,4,4,6,3,2024-03-22,143,200.03,2024-03-26,2024-03-26,True
3954,9,2,4,10,2024-03-22,190,273.08,2024-03-31,2024-03-31,True
3955,46,3,10,7,2024-03-22,64,357.19,2024-03-30,2024-03-30,True
3956,50,2,1,2,2024-03-22,120,420.37,2024-03-28,2024-03-28,True
3957,9,1,3,5,2024-03-23,45,180.58,2024-03-31,2024-04-04,False
3958,25,5,9,4,2024-03-23,172,430.45,2024-03-31,2024-03-31,True
3959,27,2,1,5,2024-03-23,24,221.57,2024-03-31,2024-03-31,True
3960,33,2,4,6,2024-03-23,92,306.84,2024-03-29,2024-03-29,True
3961,17,5,6,5,2024-03-24,68,135.31,2024-04-02,2024-04-02,True
3962,24,2,10,4,2024-03-24,188,390.68,2024-04-02,2024-04-02,True
3963,32,4,3,10,2024-03-24,108,284.52,2024-03-31,2024-03-31,True
3964,4,2,3,10,2024-03-25,120,265.05,2024-03-31,2024-03-31,True
3965,23,2,2,8,2024-03-25,78,214.55,2024-04-02,2024-04-02,True
3966,41,3,9,5,2024-03-25,122,195.82,2024-04-04,2024-04-04,True
3967,44,4,10,6,2024-03-25,171,75.59,2024-03-31,2024-03-31,True
3968,50,2,3,1,2024-03-25,167,268.38,2024-04-02,2024-04-02,True
3969,7,2,5,9,2024-03-26,84,481.11,2024-03-30,2024-03-30,True
3970,11,4,9,5,2024-03-26,62,259.58,2024-04-02,2024-04-02,True
3971,18,5,8,9,2024-03-26,115,378.12,2024-03-29,2024-03-29,True
3972,40,2,3,7,2024-03-26,46,358.59,2024-04-03,2024-04-03,True
3973,13,2,8,3,2024-03-27,40,312.23,2024-04-05,2024-04-05,True
3974,22,3,6,8,2024-03-27,37,474.18,2024-04-01,2024-04-01,True
3975,31,4,2,3,2024-03-27,67,399.91,2024-04-04,2024-04-04,True
3976,1,2,2,9,2024-03-28,133,155.44,2024-04-05,2024-04-05,True
3977,27,4,9,7,2024-03-28,125,148.61,2024-04-03,2024-04-03,True
3978,36,3,7,8,2024-03-28,80,438.52,2024-04-07,2024-04-07,True
3979,11,2,4,2,2024-03-29,74,372.79,2024-04-03,2024-04-03,True
3980,18,1,4,9,2024-03-29,124,445.38,2024-04-04,2024-04-04,True
3981,28,4,6,10,2024-03-29,81,427.21,2024-04-03,2024-04-03,True
3982,33,2,4,2,2024-03-29,184,290.36,2024-04-04,2024-04-04,True
3983,41,5,3,2,2024-03-29,195,286.86,2024-04-07,2024-04-07,True
3984,45,1,6,7,2024-03-29,41,87.97,2024-04-01,2024-04-01,True
3985,7,2,5,10,2024-03-30,11,185.72,2024-04-02,2024-04-02,True
3986,16,5,4,1,2024-03-30,89,210.0,2024-04-07,2024-04-07,True
3987,28,1,1,8,2024-03-30,137,300.06,2024-04-09,2024-04-09,True
3988,33,4,7,4,2024-03-30,39,76.23,2024-04-04,2024-04-04,True
3989,39,5,4,5,2024-03-30,193,118.42,2024-04-03,2024-04-03,True
3990,27,3,9,10,2024-03-31,166,118.24,2024-04-03,2024-04-03,True
3991,28,4,10,6,2024-03-31,33,143.86,2024-04-03,2024-04-03,True
3992,32,4,9,3,2024-03-31,131,473.4,2024-04-06,2024-04-06,True
3993,42,4,5,6,2024-03-31,167,282.64,2024-04-07,2024-04-07,True
3994,3,5,5,7,2024-04-01,172,233.06,2024-04-07,2024-04-07,True
3995,22,2,1,6,2024-04-01,80,69.08,2024-04-04,2024-04-04,True
3996,24,1,9,5,2024-04-01,76,162.86,2024-04-06,2024-04-06,True
3997,27,2,6,5,2024-04-01,177,416.1,2024-04-06,2024-04-06,True
3998,30,5,2,1,2024-04-01,17,207.97,2024-04-10,2024-04-10,True
3999,43,2,8,6,2024-04-01,92,323.84,2024-04-09,2024-04-09,True
4000,48,5,7,8,2024-04-01,124,305.04,2024-04-07,2024-04-12,False
4001,1,4,2,3,2024-04-02,53,284.7,2024-04-08,2024-04-08,True
4002,3,2,6,5,2024-04-02,96,329.57,2024-04-05,2024-04-05,True
4003,4,2,3,8,2024-04-02,125,493.36,2024-04-12,2024-04-12,True
4004,10,4,6,5,2024-04-02,177,326.03,2024-04-05,2024-04-05,True
4005,11,2,3,2,2024-04-02,67,232.96,2024-04-08,2024-04-08,True
4006,21,1,1,8,2024-04-02,71,158.83,2024-04-09,2024-04-09,True
4007,45,2,6,1,2024-04-02,106,167.61,2024-04-11,2024-04-11,True
4008,2,4,8,1,2024-04-03,95,287.77,2024-04-09,2024-04-09,True
4009,6,5,1,3,2024-04-03,56,447.01,2024-04-06,2024-04-06,True
4010,44,3,3,4,2024-04-03,113,77.79,2024-04-10,2024-04-10,True
4011,15,1,7,2,2024-04-04,36,499.61,2024-04-09,2024-04-09,True
4012,41,3,9,2,2024-04-04,31,353.75,2024-04-12,2024-04-12,True
4013,45,2,1,8,2024-04-04,144,410.57,2024-04-07,2024-04-07,True
4014,4,5,8,9,2024-04-05,18,493.0,2024-04-15,2024-04-15,True
4015,5,2,1,7,2024-04-05,195,208.8,2024-04-11,2024-04-11,True
4016,14,4,2,7,2024-04-05,81,479.24,2024-04-14,2024-04-14,True
4017,19,2,9,3,2024-04-05,138,160.44,2024-04-15,2024-04-15,True
4018,31,4,5,3,2024-04-05,158,398.63,2024-04-10,2024-04-10,True
4019,38,3,6,9,2024-04-05,102,246.7,2024-04-13,2024-04-13,True
4020,45,4,2,6,2024-04-05,115,321.93,2024-04-15,2024-04-15,True
4021,49,2,5,9,2024-04-05,28,100.95,2024-04-09,2024-04-09,True
4022,2,4,1,6,2024-04-06,15,110.68,2024-04-10,2024-04-10,True
4023,19,2,9,7,2024-04-06,19,325.22,2024-04-15,2024-04-15,True
4024,48,1,8,6,2024-04-06,192,54.57,2024-04-13,2024-04-13,True
4025,10,2,4,10,2024-04-07,19,360.12,2024-04-11,2024-04-11,True
4026,15,1,4,3,2024-04-07,145,169.59,2024-04-14,2024-04-14,True
4027,34,3,6,8,2024-04-07,183,440.27,2024-04-11,2024-04-11,True
4028,44,4,7,1,2024-04-07,34,294.05,2024-04-14,2024-04-14,True
4029,20,5,3,6,2024-04-08,115,385.85,2024-04-18,2024-04-18,True
4030,29,4,7,8,2024-04-08,69,493.04,2024-04-16,2024-04-16,True
4031,40,2,9,8,2024-04-08,125,384.58,2024-04-12,2024-04-12,True
4032,5,2,9,6,2024-04-09,152,188.42,2024-04-13,2024-04-13,True
4033,7,2,7,5,2024-04-09,53,65.55,2024-04-13,2024-04-13,True
4034,19,5,7,10,2024-04-09,66,193.53,2024-04-13,2024-04-13,True
4035,21,5,8,7,2024-04-09,144,465.76,2024-04-14,2024-04-19,False
4036,34,1,9,4,2024-04-09,98,493.15,2024-04-18,2024-04-23,False
4037,49,1,10,4,2024-04-09,182,58.68,2024-04-17,2024-04-17,True
4038,2,1,8,4,2024-04-10,152,140.35,2024-04-15,2024-04-15,True
4039,29,2,7,5,2024-04-10,17,467.05,2024-04-16,2024-04-16,True
4040,39,4,4,7,2024-04-10,191,409.96,2024-04-19,2024-04-19,True
4041,43,5,2,1,2024-04-10,168,293.47,2024-04-16,2024-04-16,True
4042,11,1,6,4,2024-04-11,106,252.91,2024-04-16,2024-04-16,True
4043,12,2,5,8,2024-04-11,90,95.43,2024-04-17,2024-04-17,True
4044,19,5,3,4,2024-04-11,19,317.77,2024-04-19,2024-04-19,True
4045,23,2,7,4,2024-04-11,187,456.86,2024-04-18,2024-04-18,True
4046,29,4,8,6,2024-04-11,169,251.51,2024-04-18,2024-04-18,True
4047,35,4,1,5,2024-04-11,78,95.68,2024-04-19,2024-04-19,True
4048,7,2,1,2,2024-04-12,97,361.59,2024-04-15,2024-04-15,True
4049,10,3,4,1,2024-04-12,90,454.92,2024-04-17,2024-04-17,True
4050,24,3,10,2,2024-04-12,23,399.03,2024-04-16,2024-04-16,True
4051,41,4,7,8,2024-04-12,131,481.99,2024-04-22,2024-04-22,True
4052,46,3,5,4,2024-04-12,116,234.67,2024-04-15,2024-04-15,True
4053,50,5,9,8,2024-04-12,190,336.86,2024-04-15,2024-04-15,True
4054,29,1,4,2,2024-04-13,10,221.17,2024-04-17,2024-04-17,True
4055,31,4,3,1,2024-04-13,29,328.95,2024-04-20,2024-04-20,True
4056,4,1,8,10,2024-04-14,63,141.07,2024-04-24,2024-04-24,True
4057,5,3,5,8,2024-04-14,139,310.06,2024-04-22,2024-04-22,True
4058,12,5,6,2,2024-04-14,180,158.64,2024-04-22,2024-04-22,True
4059,23,2,8,10,2024-04-14,148,342.3,2024-04-20,2024-04-20,True
4060,25,2,3,7,2024-04-14,96,329.43,2024-04-23,2024-04-23,True
4061,29,1,6,4,2024-04-14,88,189.53,2024-04-18,2024-04-18,True
4062,39,4,5,10,2024-04-14,150,371.18,2024-04-21,2024-04-21,True
4063,6,5,2,9,2024-04-15,51,347.24,2024-04-23,2024-04-23,True
4064,35,5,6,10,2024-04-15,171,156.38,2024-04-19,2024-04-19,True
4065,1,2,4,8,2024-04-16,23,466.06,2024-04-26,2024-04-26,True
4066,7,2,3,4,2024-04-16,43,192.38,2024-04-25,2024-04-25,True
4067,14,2,10,9,2024-04-16,185,282.03,2024-04-19,2024-04-19,True
4068,27,5,4,3,2024-04-16,37,54.43,2024-04-19,2024-04-19,True
4069,44,5,4,8,2024-04-16,74,176.23,2024-04-21,2024-04-21,True
4070,45,1,4,5,2024-04-16,102,455.83,2024-04-19,2024-04-19,True
4071,46,3,7,10,2024-04-16,21,163.67,2024-04-21,2024-04-21,True
4072,3,4,6,1,2024-04-17,49,64.94,2024-04-25,2024-04-25,True
4073,6,5,5,4,2024-04-17,78,154.62,2024-04-20,2024-04-20,True
4074,27,5,5,4,2024-04-17,88,246.97,2024-04-24,2024-04-24,True
4075,28,4,5,7,2024-04-17,58,133.44,2024-04-24,2024-04-24,True
4076,32,1,4,2,2024-04-17,128,317.16,2024-04-23,2024-04-23,True
4077,37,4,5,10,2024-04-17,194,341.89,2024-04-20,2024-04-25,False
4078,38,3,7,1,2024-04-17,82,116.43,2024-04-20,2024-04-20,True
4079,39,2,9,3,2024-04-17,25,275.34,2024-04-26,2024-04-26,True
4080,49,4,6,1,2024-04-17,100,91.78,2024-04-23,2024-04-23,True
4081,50,5,5,1,2024-04-17,113,111.54,2024-04-20,2024-04-20,True
4082,8,2,2,9,2024-04-18,195,369.71,2024-04-21,2024-04-21,True
4083,14,1,2,3,2024-04-18,66,242.26,2024-04-21,2024-04-21,True
4084,15,1,5,6,2024-04-18,135,252.29,2024-04-28,2024-04-28,True
4085,27,1,6,8,2024-04-18,63,458.63,2024-04-23,2024-04-23,True
4086,40,5,3,4,2024-04-18,78,116.69,2024-04-21,2024-04-21,True
4087,12,3,7,6,2024-04-19,163,290.88,2024-04-24,2024-04-24,True
4088,19,4,4,8,2024-04-19,172,424.4,2024-04-25,2024-04-25,True
4089,27,2,1,6,2024-04-19,54,207.13,2024-04-27,2024-04-27,True
4090,36,5,2,3,2024-04-19,128,255.0,2024-04-27,2024-04-27,True
4091,41,3,7,10,2024-04-19,150,69.38,2024-04-29,2024-04-29,True
4092,44,2,8,3,2024-04-19,43,99.97,2024-04-28,2024-04-28,True
4093,4,3,4,1,2024-04-20,59,144.72,2024-04-28,2024-04-28,True
4094,15,1,8,2,2024-04-20,22,358.79,2024-04-28,2024-04-28,True
4095,22,3,2,1,2024-04-20,40,348.58,2024-04-27,2024-04-27,True
4096,3,1,8,3,2024-04-21,50,420.4,2024-04-28,2024-04-28,True
4097,10,5,6,1,2024-04-21,14,360.43,2024-05-01,2024-05-01,True
4098,12,1,6,9,2024-04-21,70,110.19,2024-04-25,2024-04-25,True
4099,13,3,10,1,2024-04-21,110,485.1,2024-04-27,2024-04-27,True
4100,17,5,5,1,2024-04-21,125,181.75,2024-04-25,2024-04-26,False
4101,19,3,1,9,2024-04-21,113,214.72,2024-04-29,2024-04-29,True
4102,41,3,1,4,2024-04-21,32,186.52,2024-04-28,2024-04-28,True
4103,43,5,8,10,2024-04-21,22,361.86,2024-04-27,2024-04-27,True
4104,4,4,4,5,2024-04-22,78,191.9,2024-04-26,2024-04-26,True
4105,14,4,7,4,2024-04-22,49,389.9,2024-05-02,2024-05-02,True
4106,16,3,3,1,2024-04-22,154,207.98,2024-04-25,2024-04-25,True
4107,33,4,5,6,2024-04-22,168,333.34,2024-04-25,2024-04-25,True
4108,6,5,1,9,2024-04-23,27,53.21,2024-04-30,2024-04-30,True
4109,9,3,10,7,2024-04-23,85,105.79,2024-04-27,2024-04-27,True
4110,33,2,5,4,2024-04-23,156,369.51,2024-05-03,2024-05-03,True
4111,35,2,3,2,2024-04-23,80,330.28,2024-04-30,2024-04-30,True
4112,15,1,7,4,2024-04-24,52,78.78,2024-04-27,2024-04-27,True
4113,16,3,1,3,2024-04-24,37,419.86,2024-05-02,2024-05-04,False
4114,30,4,4,6,2024-04-24,163,445.82,2024-04-27,2024-04-27,True
4115,45,4,2,6,2024-04-24,191,470.53,2024-05-02,2024-05-02,True
4116,38,3,3,5,2024-04-25,69,490.1,2024-04-28,2024-04-28,True
4117,40,3,1,9,2024-04-25,172,167.73,2024-04-28,2024-04-28,True
4118,42,1,8,3,2024-04-25,189,332.14,2024-04-30,2024-04-30,True
4119,47,5,4,3,2024-04-25,51,231.07,2024-05-05,2024-05-05,True
4120,48,4,6,5,2024-04-25,135,252.48,2024-05-03,2024-05-03,True
4121,7,2,5,9,2024-04-26,72,339.17,2024-05-01,2024-05-01,True
4122,8,2,8,6,2024-04-26,163,190.63,2024-04-30,2024-04-30,True
4123,17,5,4,3,2024-04-26,75,323.74,2024-04-29,2024-04-29,True
4124,8,3,5,7,2024-04-27,22,331.04,2024-05-03,2024-05-03,True
4125,10,1,3,1,2024-04-27,197,239.13,2024-05-01,2024-05-04,False
4126,15,1,5,7,2024-04-27,95,408.88,2024-05-07,2024-05-12,False
4127,23,5,2,7,2024-04-27,68,464.8,2024-05-05,2024-05-05,True
4128,41,3,1,9,2024-04-27,42,434.44,2024-05-01,2024-05-01,True
4129,12,3,6,7,2024-04-28,87,295.69,2024-05-01,2024-05-01,True
4130,15,1,2,9,2024-04-28,190,180.03,2024-05-08,2024-05-08,True
4131,19,1,4,5,2024-04-28,113,440.55,2024-05-05,2024-05-05,True
4132,28,5,7,8,2024-04-28,98,166.11,2024-05-06,2024-05-06,True
4133,33,4,7,8,2024-04-28,156,121.99,2024-05-07,2024-05-07,True
4134,34,4,1,6,2024-04-28,156,147.9,2024-05-05,2024-05-05,True
4135,35,2,9,4,2024-04-28,36,490.68,2024-05-04,2024-05-04,True
4136,44,4,8,10,2024-04-28,33,112.43,2024-05-01,2024-05-01,True
4137,7,2,10,8,2024-04-29,186,129.94,2024-05-09,2024-05-09,True
4138,10,3,1,6,2024-04-29,58,86.63,2024-05-02,2024-05-02,True
4139,16,4,2,6,2024-04-29,11,469.93,2024-05-02,2024-05-02,True
4140,41,1,4,8,2024-04-29,154,384.07,2024-05-02,2024-05-02,True
4141,2,5,9,10,2024-04-30,28,181.24,2024-05-06,2024-05-06,True
4142,10,3,5,9,2024-04-30,25,459.8,2024-05-08,2024-05-09,False
4143,13,4,7,5,2024-04-30,146,437.15,2024-05-04,2024-05-07,False
4144,42,5,6,5,2024-04-30,45,53.41,2024-05-05,2024-05-05,True
4145,49,4,9,4,2024-04-30,200,334.72,2024-05-07,2024-05-07,True
4146,5,4,4,7,2024-05-01,114,85.55,2024-05-08,2024-05-08,True
4147,11,2,7,9,2024-05-01,122,444.4,2024-05-09,2024-05-09,True
4148,14,5,5,2,2024-05-01,72,223.59,2024-05-09,2024-05-09,True
4149,27,1,6,4,2024-05-01,147,279.17,2024-05-11,2024-05-11,True
4150,32,3,6,10,2024-05-01,65,200.34,2024-05-07,2024-05-07,True
4151,39,1,7,3,2024-05-01,108,241.12,2024-05-05,2024-05-05,True
4152,2,3,9,1,2024-05-02,113,75.35,2024-05-08,2024-05-13,False
4153,7,2,8,4,2024-05-02,186,104.27,2024-05-10,2024-05-10,True
4154,11,1,5,3,2024-05-02,73,369.18,2024-05-07,2024-05-07,True
4155,25,2,4,6,2024-05-02,115,67.98,2024-05-08,2024-05-08,True
4156,28,4,8,4,2024-05-02,54,379.63,2024-05-12,2024-05-12,True
4157,31,4,9,5,2024-05-02,141,351.42,2024-05-07,2024-05-07,True
4158,18,4,6,10,2024-05-03,146,198.62,2024-05-13,2024-05-13,True
4159,36,1,10,9,2024-05-03,73,484.21,2024-05-08,2024-05-08,True
4160,41,2,10,2,2024-05-03,109,401.49,2024-05-13,2024-05-17,False
4161,42,2,10,4,2024-05-03,110,214.68,2024-05-11,2024-05-11,True
4162,7,2,2,7,2024-05-04,35,301.93,2024-05-10,2024-05-10,True
4163,10,3,7,2,2024-05-04,45,62.69,2024-05-09,2024-05-09,True
4164,22,4,8,1,2024-05-04,37,254.81,2024-05-13,2024-05-13,True
4165,24,2,9,2,2024-05-04,19,181.96,2024-05-14,2024-05-14,True
4166,38,3,5,2,2024-05-04,183,355.37,2024-05-14,2024-05-14,True
4167,41,5,2,9,2024-05-04,38,135.26,2024-05-11,2024-05-11,True
4168,47,2,10,9,2024-05-04,156,139.25,2024-05-09,2024-05-09,True
4169,34,2,6,7,2024-05-05,20,372.77,2024-05-08,2024-05-08,True
4170,44,4,9,6,2024-05-05,122,254.05,2024-05-12,2024-05-12,True
4171,49,2,9,6,2024-05-05,33,364.56,2024-05-13,2024-05-13,True
4172,5,4,9,4,2024-05-06,73,98.88,2024-05-16,2024-05-16,True
4173,9,5,7,6,2024-05-06,42,378.92,2024-05-09,2024-05-09,True
4174,10,4,2,4,2024-05-06,166,335.55,2024-05-12,2024-05-12,True
4175,14,5,1,7,2024-05-06,43,494.21,2024-05-10,2024-05-10,True
4176,18,3,4,7,2024-05-06,22,399.8,2024-05-10,2024-05-10,True
4177,28,2,10,2,2024-05-06,40,53.1,2024-05-12,2024-05-12,True
4178,31,4,5,3,2024-05-06,30,357.87,2024-05-09,2024-05-09,True
4179,7,2,5,2,2024-05-07,62,204.3,2024-05-16,2024-05-16,True
4180,8,1,1,6,2024-05-07,18,432.78,2024-05-15,2024-05-15,True
4181,10,1,7,2,2024-05-07,66,256.22,2024-05-13,2024-05-17,False
4182,37,3,7,6,2024-05-07,137,126.89,2024-05-14,2024-05-14,True
4183,7,2,10,8,2024-05-08,149,188.71,2024-05-18,2024-05-18,True
4184,9,3,3,4,2024-05-08,107,127.88,2024-05-13,2024-05-13,True
4185,28,3,4,7,2024-05-08,37,298.92,2024-05-14,2024-05-14,True
4186,34,1,9,5,2024-05-08,172,377.54,2024-05-12,2024-05-12,True
4187,36,2,2,4,2024-05-08,70,86.74,2024-05-13,2024-05-13,True
4188,40,4,7,8,2024-05-08,79,63.97,2024-05-16,2024-05-16,True
4189,48,3,9,7,2024-05-08,42,112.37,2024-05-13,2024-05-13,True
4190,17,4,3,9,2024-05-09,27,333.06,2024-05-12,2024-05-12,True
4191,21,5,5,9,2024-05-09,102,192.4,2024-05-12,2024-05-12,True
4192,30,1,5,4,2024-05-09,58,140.62,2024-05-15,2024-05-15,True
4193,42,2,3,2,2024-05-09,158,405.43,2024-05-18,2024-05-18,True
4194,48,4,9,5,2024-05-09,72,478.71,2024-05-18,2024-05-18,True
4195,3,3,1,6,2024-05-10,28,458.79,2024-05-14,2024-05-14,True
4196,18,3,7,1,2024-05-10,90,53.25,2024-05-16,2024-05-16,True
4197,22,1,5,9,2024-05-10,175,404.84,2024-05-20,2024-05-20,True
4198,30,5,9,2,2024-05-10,71,465.38,2024-05-18,2024-05-18,True
4199,31,4,6,9,2024-05-10,119,158.41,2024-05-13,2024-05-17,False
4200,36,4,6,10,2024-05-10,81,346.77,2024-05-20,2024-05-20,True
4201,49,5,1,2,2024-05-10,142,389.82,2024-05-16,2024-05-16,True
4202,8,3,5,8,2024-05-11,125,399.24,2024-05-20,2024-05-20,True
4203,10,5,2,4,2024-05-11,196,54.41,2024-05-18,2024-05-18,True
4204,22,5,6,3,2024-05-11,104,53.72,2024-05-19,2024-05-19,True
4205,26,2,1,7,2024-05-11,120,460.98,2024-05-21,2024-05-21,True
4206,34,4,2,5,2024-05-11,104,353.63,2024-05-17,2024-05-17,True
4207,35,2,7,5,2024-05-11,170,382.89,2024-05-16,2024-05-16,True
4208,23,1,2,6,2024-05-12,45,302.1,2024-05-22,2024-05-22,True
4209,25,4,1,10,2024-05-12,115,125.51,2024-05-19,2024-05-19,True
4210,48,2,6,3,2024-05-12,162,367.32,2024-05-15,2024-05-15,True
4211,6,5,1,2,2024-05-13,61,154.43,2024-05-16,2024-05-16,True
4212,10,2,9,4,2024-05-13,196,74.63,2024-05-23,2024-05-23,True
4213,36,3,9,1,2024-05-13,13,251.0,2024-05-17,2024-05-17,True
4214,42,5,8,9,2024-05-13,157,201.64,2024-05-21,2024-05-24,False
4215,49,5,6,8,2024-05-13,60,351.29,2024-05-16,2024-05-16,True
4216,9,4,7,10,2024-05-14,49,304.5,2024-05-23,2024-05-23,True
4217,15,1,6,8,2024-05-14,42,398.37,2024-05-19,2024-05-19,True
4218,28,1,4,7,2024-05-14,22,215.91,2024-05-23,2024-05-23,True
4219,33,1,6,10,2024-05-14,96,72.83,2024-05-17,2024-05-17,True
4220,38,3,7,8,2024-05-14,120,293.84,2024-05-22,2024-05-22,True
4221,47,4,4,9,2024-05-14,56,210.26,2024-05-23,2024-05-23,True
4222,12,2,1,2,2024-05-15,199,472.7,2024-05-21,2024-05-21,True
4223,40,3,7,4,2024-05-15,192,261.48,2024-05-21,2024-05-21,True
4224,43,1,8,2,2024-05-15,44,424.65,2024-05-22,2024-05-22,True
4225,1,4,5,7,2024-05-16,166,407.83,2024-05-19,2024-05-19,True
4226,27,1,3,5,2024-05-16,11,201.92,2024-05-24,2024-05-24,True
4227,35,4,5,3,2024-05-16,178,386.62,2024-05-20,2024-05-20,True
4228,40,1,5,2,2024-05-16,73,334.35,2024-05-19,2024-05-19,True
4229,41,2,5,2,2024-05-17,66,292.36,2024-05-27,2024-05-27,True
4230,43,1,9,8,2024-05-17,144,91.56,2024-05-21,2024-05-21,True
4231,45,3,4,7,2024-05-17,25,163.78,2024-05-22,2024-05-26,False
4232,46,4,2,4,2024-05-17,104,406.86,2024-05-23,2024-05-23,True
4233,47,4,9,10,2024-05-17,89,138.06,2024-05-26,2024-05-26,True
4234,49,3,9,8,2024-05-17,125,476.17,2024-05-20,2024-05-20,True
4235,50,4,5,7,2024-05-17,47,246.54,2024-05-26,2024-05-26,True
4236,2,3,7,6,2024-05-18,104,342.0,2024-05-26,2024-05-29,False
4237,8,3,3,4,2024-05-18,41,160.19,2024-05-27,2024-05-27,True
4238,22,4,8,6,2024-05-18,34,427.89,2024-05-24,2024-05-29,False
4239,30,1,1,7,2024-05-18,182,236.64,2024-05-22,2024-05-23,False
4240,34,3,9,4,2024-05-18,74,216.56,2024-05-24,2024-05-24,True
4241,38,3,4,1,2024-05-18,54,238.26,2024-05-22,2024-05-22,True
4242,46,3,2,3,2024-05-18,189,311.2,2024-05-27,2024-05-27,True
4243,4,3,3,9,2024-05-19,200,228.2,2024-05-24,2024-05-24,True
